"","Specimen.ID","Genus","Species","Serotype","Data.Year","CIP.Rslt"
"798","2015AM-1848","Salmonella","enterica","Newport",2015,0.015
"799","2015AM-1849","Salmonella","enterica","Newport",2015,0.015
"800","2015AM-1850","Salmonella","enterica","Norwich",2015,0.015
"801","2015AM-1853","Salmonella","enterica","Pensacola",2015,0.015
"802","2015AM-1854","Salmonella","enterica","Typhimurium",2015,0.015
"803","2015AM-1855","Salmonella","enterica","Thompson",2015,0.015
"804","2015AM-1861","Salmonella","enterica","Typhimurium",2015,0.015
"805","2015AM-1862","Salmonella","enterica","Typhimurium",2015,0.015
"806","2015AM-1863","Salmonella","enterica","Typhimurium",2015,0.015
"807","2015AM-1864","Salmonella","enterica","Typhimurium",2015,0.015
"808","2015AM-1865","Salmonella","enterica","Typhimurium",2015,0.015
"809","2015AM-1866","Salmonella","enterica","Typhimurium",2015,0.015
"810","2015AM-1867","Salmonella","enterica","Braenderup",2015,0.015
"811","2015AM-1868","Salmonella","enterica","Enteritidis",2015,0.015
"812","2015AM-1869","Salmonella","enterica","Poona",2015,0.015
"813","2015AM-1873","Salmonella","enterica","Enteritidis",2015,0.015
"814","2015AM-1874","Salmonella","enterica","Enteritidis",2015,0.015
"815","2015AM-1875","Salmonella","enterica","Enteritidis",2015,0.015
"816","2015AM-1876","Salmonella","enterica","Mississippi",2015,0.015
"817","2015AM-1877","Salmonella","enterica","Mississippi",2015,0.015
"818","2015AM-1878","Salmonella","enterica","Mississippi",2015,0.015
"819","2015AM-1879","Salmonella","enterica","Mississippi",2015,0.015
"820","2015AM-1880","Salmonella","enterica","Infantis",2015,0.015
"821","2015AM-1881","Salmonella","enterica","Infantis",2015,0.015
"822","2015AM-1882","Salmonella","enterica","Infantis",2015,0.015
"823","2015AM-1883","Salmonella","enterica","Infantis",2015,0.015
"824","2015AM-1884","Salmonella","enterica","Javiana",2015,0.015
"825","2015AM-1885","Salmonella","enterica","Javiana",2015,0.015
"826","2015AM-1886","Salmonella","enterica","Javiana",2015,0.015
"827","2015AM-1887","Salmonella","enterica","Javiana",2015,0.015
"828","2015AM-1888","Salmonella","enterica","Javiana",2015,0.015
"829","2015AM-1889","Salmonella","enterica","Javiana",2015,0.015
"830","2015AM-1890","Salmonella","enterica","Muenchen",2015,0.015
"831","2015AM-1891","Salmonella","enterica","Muenchen",2015,0.015
"832","2015AM-1892","Salmonella","enterica","Newport",2015,0.015
"833","2015AM-1893","Salmonella","enterica","Newport",2015,0.015
"834","2015AM-1894","Salmonella","enterica","Newport",2015,0.015
"835","2015AM-1895","Salmonella","enterica","Newport",2015,0.015
"836","2015AM-1896","Salmonella","enterica","Newport",2015,0.015
"837","2015AM-1897","Salmonella","enterica","Newport",2015,0.015
"838","2015AM-1898","Salmonella","enterica","Newport",2015,0.015
"839","2015AM-1899","Salmonella","enterica","Newport",2015,0.015
"840","2015AM-1900","Salmonella","enterica","Newport",2015,0.015
"841","2015AM-1901","Salmonella","enterica","Newport",2015,0.015
"842","2015AM-1902","Salmonella","enterica","Pensacola",2015,0.03
"843","2015AM-1903","Salmonella","enterica","Saintpaul",2015,0.015
"844","2015AM-1904","Salmonella","enterica","Saintpaul",2015,0.015
"845","2015AM-1905","Salmonella","enterica","Typhimurium",2015,0.015
"846","2015AM-1906","Salmonella","enterica","Typhimurium",2015,0.015
"847","2015AM-1907","Salmonella","enterica","Typhimurium",2015,0.015
"848","2015AM-1908","Salmonella","enterica","Typhimurium",2015,0.015
"849","2015AM-1914","Salmonella","enterica","Enteritidis",2015,0.015
"850","2015AM-1915","Salmonella","enterica","Enteritidis",2015,0.015
"851","2015AM-1916","Salmonella","enterica","Enteritidis",2015,0.015
"852","2015AM-1917","Salmonella","enterica","Enteritidis",2015,0.015
"853","2015AM-1918","Salmonella","enterica","Enteritidis",2015,0.015
"854","2015AM-1919","Salmonella","enterica","Enteritidis",2015,0.015
"855","2015AM-1920","Salmonella","enterica","Heidelberg",2015,0.015
"856","2015AM-1921","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"857","2015AM-1922","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"858","2015AM-1923","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"859","2015AM-1924","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"860","2015AM-1925","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"861","2015AM-1926","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"862","2015AM-1927","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"863","2015AM-1928","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"864","2015AM-1929","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"865","2015AM-1930","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"866","2015AM-1931","Salmonella","enterica","IIIb 11:l,[v],[z13]:z53",2015,0.015
"867","2015AM-1932","Salmonella","enterica","Montevideo",2015,0.015
"868","2015AM-1934","Salmonella","enterica","Saintpaul",2015,0.015
"869","2015AM-1935","Salmonella","enterica","Typhimurium",2015,0.015
"870","2015AM-1942","Salmonella","enterica","Brandenburg",2015,0.015
"871","2015AM-1943","Salmonella","enterica","Enteritidis",2015,0.015
"872","2015AM-1944","Salmonella","enterica","Enteritidis",2015,0.03
"873","2015AM-1945","Salmonella","enterica","Enteritidis",2015,0.015
"874","2015AM-1946","Salmonella","enterica","Enteritidis",2015,0.015
"875","2015AM-1947","Salmonella","enterica","Enteritidis",2015,0.015
"876","2015AM-1948","Salmonella","enterica","Enteritidis",2015,0.015
"877","2015AM-1949","Salmonella","enterica","Enteritidis",2015,0.03
"878","2015AM-1950","Salmonella","enterica","Enteritidis",2015,0.03
"879","2015AM-1951","Salmonella","enterica","Enteritidis",2015,0.03
"880","2015AM-1952","Salmonella","enterica","Enteritidis",2015,0.015
"881","2015AM-1953","Salmonella","enterica","Heidelberg",2015,0.015
"882","2015AM-1954","Salmonella","enterica","I 4,[5],12:i:-",2015,0.5
"883","2015AM-1955","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"884","2015AM-1956","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"885","2015AM-1958","Salmonella","enterica","Poona",2015,0.015
"886","2015AM-1959","Salmonella","enterica","Poona",2015,0.015
"887","2015AM-1960","Salmonella","enterica","Thompson",2015,0.015
"888","2015AM-1963","Salmonella","enterica","Bareilly",2015,0.015
"889","2015AM-1964","Salmonella","enterica","Bareilly",2015,0.015
"890","2015AM-1965","Salmonella","enterica","Enteritidis",2015,0.03
"891","2015AM-1966","Salmonella","enterica","Enteritidis",2015,0.015
"892","2015AM-1967","Salmonella","enterica","Enteritidis",2015,0.015
"893","2015AM-1968","Salmonella","enterica","Enteritidis",2015,0.015
"894","2015AM-1969","Salmonella","enterica","Infantis",2015,0.015
"895","2015AM-1970","Salmonella","enterica","Javiana",2015,0.015
"896","2015AM-1972","Salmonella","enterica","Javiana",2015,0.015
"897","2015AM-1973","Salmonella","enterica","Mississippi",2015,0.015
"898","2015AM-1974","Salmonella","enterica","Mississippi",2015,0.015
"899","2015AM-1975","Salmonella","enterica","Newport",2015,0.015
"900","2015AM-1976","Salmonella","enterica","Newport",2015,0.015
"901","2015AM-1977","Salmonella","enterica","Newport",2015,0.015
"902","2015AM-1978","Salmonella","enterica","Newport",2015,0.015
"903","2015AM-1979","Salmonella","enterica","Norwich",2015,0.015
"904","2015AM-1980","Salmonella","enterica","Saintpaul",2015,0.015
"905","2015AM-1981","Salmonella","enterica","Thompson",2015,0.015
"906","2015AM-1983","Salmonella","enterica","Typhimurium",2015,0.015
"907","2015AM-1984","Salmonella","enterica","Typhimurium",2015,0.015
"908","2015AM-1985","Salmonella","enterica","Typhimurium",2015,0.015
"909","2015AM-1989","Salmonella","enterica","Bareilly",2015,0.015
"910","2015AM-1990","Salmonella","enterica","Braenderup",2015,0.015
"911","2015AM-1991","Salmonella","enterica","Give",2015,0.015
"912","2015AM-1992","Salmonella","enterica","Hadar",2015,0.25
"913","2015AM-1993","Salmonella","enterica","Infantis",2015,0.015
"914","2015AM-1994","Salmonella","enterica","Javiana",2015,0.015
"915","2015AM-1995","Salmonella","enterica","Mississippi",2015,0.015
"916","2015AM-1996","Salmonella","enterica","Montevideo",2015,0.015
"917","2015AM-1997","Salmonella","enterica","Muenchen",2015,0.015
"918","2015AM-1998","Salmonella","enterica","Muenster",2015,0.015
"919","2015AM-1999","Salmonella","enterica","Newport",2015,0.015
"920","2015AM-2000","Salmonella","enterica","Oranienburg",2015,0.015
"921","2015AM-2001","Salmonella","enterica","Oranienburg",2015,0.015
"922","2015AM-2002","Salmonella","enterica","Poona",2015,0.015
"923","2015AM-2003","Salmonella","enterica","Saintpaul",2015,0.015
"924","2015AM-2004","Salmonella","enterica","Sandiego",2015,0.015
"925","2015AM-2005","Salmonella","enterica","Berta",2015,0.015
"926","2015AM-2006","Salmonella","enterica","Braenderup",2015,0.015
"927","2015AM-2007","Salmonella","enterica","Brandenburg",2015,0.015
"928","2015AM-2008","Salmonella","enterica","Brandenburg",2015,0.015
"929","2015AM-2009","Salmonella","enterica","Enteritidis",2015,0.25
"930","2015AM-2010","Salmonella","enterica","Enteritidis",2015,0.015
"931","2015AM-2011","Salmonella","enterica","Enteritidis",2015,0.015
"932","2015AM-2012","Salmonella","enterica","Hartford",2015,0.015
"933","2015AM-2013","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"934","2015AM-2014","Salmonella","enterica","I 4,[5],12:b:-",2015,0.015
"935","2015AM-2015","Salmonella","enterica","Thompson",2015,0.015
"936","2015AM-2016","Salmonella","enterica","Infantis",2015,0.015
"937","2015AM-2017","Salmonella","enterica","Muenchen",2015,0.015
"938","2015AM-2018","Salmonella","enterica","Newport",2015,0.015
"939","2015AM-2019","Salmonella","enterica","Oranienburg",2015,0.015
"940","2015AM-2020","Salmonella","enterica","Poona",2015,0.015
"941","2015AM-2029","Salmonella","enterica","Typhimurium",2015,0.015
"942","2015AM-2036","Salmonella","enterica","Enteritidis",2015,0.015
"943","2015AM-2058","Salmonella","enterica","Oranienburg",2015,0.015
"944","2015AM-2059","Salmonella","enterica","Saintpaul",2015,0.015
"945","2015AM-2069","Salmonella","enterica","Enteritidis",2015,0.015
"946","2015AM-2070","Salmonella","enterica","Javiana",2015,0.015
"947","2015AM-2071","Salmonella","enterica","Montevideo",2015,0.015
"948","2015AM-2072","Salmonella","enterica","Muenchen",2015,0.015
"949","2015AM-2073","Salmonella","enterica","Newport",2015,0.015
"950","2015AM-2074","Salmonella","enterica","Panama",2015,0.015
"951","2015AM-2075","Salmonella","enterica","Thompson",2015,0.015
"952","2015AM-2076","Salmonella","enterica","Typhimurium",2015,0.015
"953","2015AM-2077","Salmonella","enterica","Urbana",2015,0.015
"954","2015AM-2096","Salmonella","enterica","Anatum",2015,0.015
"955","2015AM-2097","Salmonella","enterica","Braenderup",2015,0.015
"956","2015AM-2098","Salmonella","enterica","Enteritidis",2015,0.015
"957","2015AM-2099","Salmonella","enterica","Enteritidis",2015,0.015
"958","2015AM-2101","Salmonella","enterica","Enteritidis",2015,0.015
"959","2015AM-2102","Salmonella","enterica","Enteritidis",2015,0.015
"960","2015AM-2103","Salmonella","enterica","Enteritidis",2015,0.12
"961","2015AM-2104","Salmonella","enterica","Isangi",2015,1
"962","2015AM-2105","Salmonella","enterica","Newport",2015,0.015
"963","2015AM-2106","Salmonella","enterica","Newport",2015,0.015
"964","2015AM-2107","Salmonella","enterica","Norwich",2015,0.015
"965","2015AM-2108","Salmonella","enterica","Paratyphi B var. L(+) tartrate+",2015,0.015
"966","2015AM-2109","Salmonella","enterica","Saintpaul",2015,0.015
"967","2015AM-2110","Salmonella","enterica","Thompson",2015,0.015
"968","2015AM-2118","Salmonella","enterica","Typhimurium",2015,0.015
"969","2015AM-2119","Salmonella","enterica","Enteritidis",2015,0.015
"970","2015AM-2122","Salmonella","enterica","Enteritidis",2015,0.015
"971","2015AM-2123","Salmonella","enterica","Muenchen",2015,0.015
"972","2015AM-2124","Salmonella","enterica","Norwich",2015,0.015
"973","2015AM-2125","Salmonella","enterica","Typhimurium",2015,0.015
"974","2015AM-2126","Salmonella","enterica","Typhimurium var. 5-",2015,0.015
"975","2015AM-2143","Salmonella","enterica","Enteritidis",2015,0.015
"976","2015AM-2193","Salmonella","enterica","Poona",2015,0.015
"977","2015AM-2194","Salmonella","enterica","Enteritidis",2015,0.015
"978","2015AM-2195","Salmonella","enterica","Enteritidis",2015,0.015
"979","2015AM-2196","Salmonella","enterica","Enteritidis",2015,0.015
"980","2015AM-2197","Salmonella","enterica","Enteritidis",2015,0.015
"981","2015AM-2198","Salmonella","enterica","Enteritidis",2015,0.015
"982","2015AM-2199","Salmonella","enterica","Gaminara",2015,0.03
"983","2015AM-2200","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"984","2015AM-2201","Salmonella","enterica","Infantis",2015,0.015
"985","2015AM-2202","Salmonella","enterica","Javiana",2015,0.015
"986","2015AM-2203","Salmonella","enterica","Newport",2015,0.015
"987","2015AM-2204","Salmonella","enterica","Newport",2015,0.015
"988","2015AM-2205","Salmonella","enterica","Newport",2015,0.015
"989","2015AM-2206","Salmonella","enterica","Oranienburg",2015,0.015
"990","2015AM-2207","Salmonella","enterica","Oranienburg",2015,0.015
"991","2015AM-2208","Salmonella","enterica","Poona",2015,0.015
"992","2015AM-2209","Salmonella","enterica","Poona",2015,0.015
"993","2015AM-2210","Salmonella","enterica","Rubislaw",2015,0.015
"994","2015AM-2211","Salmonella","enterica","Senftenberg",2015,0.015
"995","2015AM-2212","Salmonella","enterica","Typhimurium",2015,0.015
"996","2015AM-2214","Salmonella","enterica","Dublin",2015,0.015
"997","2015AM-2215","Salmonella","enterica","Enteritidis",2015,0.015
"998","2015AM-2216","Salmonella","enterica","Enteritidis",2015,0.25
"999","2015AM-2217","Salmonella","enterica","Minnesota",2015,0.03
"1000","2015AM-2218","Salmonella","enterica","Newport",2015,0.015
"1001","2015AM-2219","Salmonella","enterica","Rubislaw",2015,0.015
"1002","2015AM-2220","Salmonella","enterica","Rubislaw",2015,0.015
"1003","2015AM-2221","Salmonella","enterica","Saintpaul",2015,0.015
"1004","2015AM-2222","Salmonella","enterica","Typhimurium",2015,0.06
"1005","2015AM-2223","Salmonella","enterica","Widemarsh",2015,0.015
"1006","2015AM-2224","Salmonella","enterica","Adelaide",2015,0.015
"1007","2015AM-2225","Salmonella","enterica","Inverness",2015,0.015
"1008","2015AM-2226","Salmonella","enterica","Javiana",2015,0.015
"1009","2015AM-2227","Salmonella","enterica","Newport",2015,0.015
"1010","2015AM-2228","Salmonella","enterica","Rubislaw",2015,0.015
"1011","2015AM-2229","Salmonella","enterica","Rubislaw",2015,0.015
"1012","2015AM-2230","Salmonella","enterica","Saintpaul",2015,0.015
"1013","2015AM-2232","Salmonella","enterica","Sandiego",2015,0.015
"1014","2015AM-2233","Salmonella","enterica","Tallahassee",2015,0.015
"1015","2015AM-2234","Salmonella","enterica","Braenderup",2015,0.015
"1016","2015AM-2235","Salmonella","enterica","Enteritidis",2015,0.015
"1017","2015AM-2236","Salmonella","enterica","Enteritidis",2015,0.03
"1018","2015AM-2237","Salmonella","enterica","Enteritidis",2015,0.03
"1019","2015AM-2238","Salmonella","enterica","Javiana",2015,0.015
"1020","2015AM-2239","Salmonella","enterica","Newport",2015,0.015
"1021","2015AM-2240","Salmonella","enterica","Saintpaul",2015,0.015
"1022","2015AM-2241","Salmonella","enterica","Bareilly",2015,0.015
"1023","2015AM-2242","Salmonella","enterica","Bareilly",2015,0.015
"1024","2015AM-2243","Salmonella","enterica","Enteritidis",2015,0.015
"1025","2015AM-2244","Salmonella","enterica","Enteritidis",2015,0.015
"1026","2015AM-2245","Salmonella","enterica","Enteritidis",2015,0.015
"1027","2015AM-2246","Salmonella","enterica","Heidelberg",2015,0.015
"1028","2015AM-2247","Salmonella","enterica","Heidelberg",2015,0.015
"1029","2015AM-2248","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1030","2015AM-2249","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1031","2015AM-2250","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1032","2015AM-2251","Salmonella","enterica","Javiana",2015,0.015
"1033","2015AM-2252","Salmonella","enterica","Newport",2015,0.015
"1034","2015AM-2253","Salmonella","enterica","Newport",2015,0.015
"1035","2015AM-2255","Salmonella","enterica","Norwich",2015,0.015
"1036","2015AM-2256","Salmonella","enterica","Oranienburg",2015,0.015
"1037","2015AM-2257","Salmonella","enterica","Oranienburg",2015,0.015
"1038","2015AM-2258","Salmonella","enterica","Javiana",2015,0.015
"1039","2015AM-2259","Salmonella","enterica","Paratyphi B var. L(+) tartrate+",2015,0.015
"1040","2015AM-2260","Salmonella","enterica","Poona",2015,0.015
"1041","2015AM-2261","Salmonella","enterica","Thompson",2015,0.015
"1042","2015AM-2269","Salmonella","enterica","Bovismorbificans",2015,0.015
"1043","2015AM-2270","Salmonella","enterica","Braenderup",2015,0.015
"1044","2015AM-2271","Salmonella","enterica","Enteritidis",2015,0.015
"1045","2015AM-2272","Salmonella","enterica","Enteritidis",2015,0.015
"1046","2015AM-2273","Salmonella","enterica","Enteritidis",2015,0.015
"1047","2015AM-2274","Salmonella","enterica","Hartford",2015,0.015
"1048","2015AM-2275","Salmonella","enterica","Heidelberg",2015,0.015
"1049","2015AM-2276","Salmonella","enterica","Heidelberg",2015,0.015
"1050","2015AM-2277","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1051","2015AM-2278","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1052","2015AM-2279","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1053","2015AM-2280","Salmonella","enterica","Infantis",2015,0.015
"1054","2015AM-2281","Salmonella","enterica","Infantis",2015,0.015
"1055","2015AM-2282","Salmonella","enterica","Javiana",2015,0.015
"1056","2015AM-2283","Salmonella","enterica","Javiana",2015,0.015
"1057","2015AM-2284","Salmonella","enterica","Javiana",2015,0.015
"1058","2015AM-2285","Salmonella","enterica","Miami",2015,0.015
"1059","2015AM-2286","Salmonella","enterica","Muenchen",2015,0.015
"1060","2015AM-2287","Salmonella","enterica","Muenchen",2015,0.015
"1061","2015AM-2288","Salmonella","enterica","Oranienburg",2015,0.015
"1062","2015AM-2292","Salmonella","enterica","Paratyphi B var. L(+) tartrate+",2015,0.015
"1063","2015AM-2293","Salmonella","enterica","I 4,[5],12:b:- var. L(+) tartrate+",2015,0.015
"1064","2015AM-2294","Salmonella","enterica","Reading",2015,0.015
"1065","2015AM-2295","Salmonella","enterica","Stanley",2015,0.015
"1066","2015AM-2301","Salmonella","enterica","Typhimurium",2015,0.015
"1067","2015AM-2302","Salmonella","enterica","Typhimurium",2015,0.015
"1068","2015AM-2303","Salmonella","enterica","Typhimurium",2015,0.015
"1069","2015AM-2304","Salmonella","enterica","Typhimurium",2015,0.015
"1070","2015AM-2305","Salmonella","enterica","Typhimurium",2015,0.015
"1071","2015AM-2306","Salmonella","enterica","Typhimurium var. 5-",2015,0.015
"1072","2015AM-2307","Salmonella","enterica","Typhimurium var. 5-",2015,0.015
"1073","2015AM-2308","Salmonella","enterica","Typhimurium var. 5-",2015,0.015
"1074","2015AM-2309","Salmonella","enterica","Uganda",2015,0.015
"1075","2015AM-2321","Salmonella","enterica","Agona",2015,0.015
"1076","2015AM-2322","Salmonella","enterica","Bareilly",2015,0.015
"1077","2015AM-2323","Salmonella","enterica","Braenderup",2015,0.015
"1078","2015AM-2324","Salmonella","enterica","Enteritidis",2015,0.015
"1079","2015AM-2325","Salmonella","enterica","Enteritidis",2015,0.015
"1080","2015AM-2326","Salmonella","enterica","Enteritidis",2015,0.015
"1081","2015AM-2327","Salmonella","enterica","Javiana",2015,0.015
"1082","2015AM-2328","Salmonella","enterica","Montevideo",2015,0.015
"1083","2015AM-2329","Salmonella","enterica","Newport",2015,0.015
"1084","2015AM-2330","Salmonella","enterica","Newport",2015,0.015
"1085","2015AM-2335","Salmonella","enterica","Typhimurium",2015,0.015
"1086","2015AM-2336","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1087","2015AM-2337","Salmonella","enterica","Javiana",2015,0.015
"1088","2015AM-2338","Salmonella","enterica","Javiana",2015,0.015
"1089","2015AM-2339","Salmonella","enterica","Javiana",2015,0.015
"1090","2015AM-2340","Salmonella","enterica","Enteritidis",2015,0.015
"1091","2015AM-2341","Salmonella","enterica","Enteritidis",2015,0.12
"1092","2015AM-2342","Salmonella","enterica","Enteritidis",2015,0.015
"1093","2015AM-2343","Salmonella","enterica","Enteritidis",2015,0.015
"1094","2015AM-2344","Salmonella","enterica","Javiana",2015,0.015
"1095","2015AM-2345","Salmonella","enterica","Javiana",2015,0.015
"1096","2015AM-2346","Salmonella","enterica","Javiana",2015,0.015
"1097","2015AM-2347","Salmonella","enterica","Newport",2015,0.015
"1098","2015AM-2348","Salmonella","enterica","Newport",2015,0.015
"1099","2015AM-2349","Salmonella","enterica","Norwich",2015,0.015
"1100","2015AM-2351","Salmonella","enterica","Poona",2015,0.015
"1101","2015AM-2352","Salmonella","enterica","Saintpaul",2015,0.015
"1102","2015AM-2385","Salmonella","enterica","Heidelberg",2015,0.015
"1103","2015AM-2386","Salmonella","enterica","Typhimurium",2015,0.12
"1104","2015AM-2391","Salmonella","enterica","Agbeni",2015,0.015
"1105","2015AM-2392","Salmonella","enterica","Braenderup",2015,0.015
"1106","2015AM-2393","Salmonella","enterica","Brandenburg",2015,0.015
"1107","2015AM-2394","Salmonella","enterica","Enteritidis",2015,0.015
"1108","2015AM-2395","Salmonella","enterica","Enteritidis",2015,0.015
"1109","2015AM-2396","Salmonella","enterica","Enteritidis",2015,0.015
"1110","2015AM-2397","Salmonella","enterica","Infantis",2015,0.015
"1111","2015AM-2398","Salmonella","enterica","Mississippi",2015,0.015
"1112","2015AM-2399","Salmonella","enterica","Montevideo",2015,0.015
"1113","2015AM-2400","Salmonella","enterica","Montevideo",2015,0.015
"1114","2015AM-2401","Salmonella","enterica","Muenchen",2015,0.015
"1115","2015AM-2402","Salmonella","enterica","Newport",2015,0.015
"1116","2015AM-2403","Salmonella","enterica","Norwich",2015,0.015
"1117","2015AM-2405","Salmonella","enterica","Rubislaw",2015,0.015
"1118","2015AM-2406","Salmonella","enterica","Saintpaul",2015,0.12
"1119","2015AM-2407","Salmonella","enterica","Saintpaul",2015,0.015
"1120","2015AM-2408","Salmonella","enterica","Singapore",2015,0.015
"1121","2015AM-2409","Salmonella","enterica","Stanleyville",2015,0.015
"1122","2015AM-2410","Salmonella","enterica","Thompson",2015,0.015
"1123","2015AM-2430","Salmonella","enterica","Berta",2015,0.015
"1124","2015AM-2431","Salmonella","enterica","Blockley",2015,0.25
"1125","2015AM-2432","Salmonella","enterica","Braenderup",2015,0.015
"1126","2015AM-2433","Salmonella","enterica","Braenderup",2015,0.015
"1127","2015AM-2434","Salmonella","enterica","Chester",2015,0.015
"1128","2015AM-2435","Salmonella","enterica","Enteritidis",2015,0.015
"1129","2015AM-2436","Salmonella","enterica","Enteritidis",2015,0.015
"1130","2015AM-2437","Salmonella","enterica","Enteritidis",2015,0.25
"1131","2015AM-2438","Salmonella","enterica","Enteritidis",2015,0.25
"1132","2015AM-2439","Salmonella","enterica","Enteritidis",2015,0.12
"1133","2015AM-2440","Salmonella","enterica","Enteritidis",2015,0.015
"1134","2015AM-2441","Salmonella","enterica","Enteritidis",2015,0.015
"1135","2015AM-2442","Salmonella","enterica","Enteritidis",2015,0.12
"1136","2015AM-2443","Salmonella","enterica","Enteritidis",2015,0.03
"1137","2015AM-2444","Salmonella","enterica","Heidelberg",2015,0.015
"1138","2015AM-2445","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1139","2015AM-2446","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1140","2015AM-2447","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1141","2015AM-2448","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1142","2015AM-2449","Salmonella","enterica","Newport",2015,0.015
"1143","2015AM-2450","Salmonella","enterica","Newport",2015,0.015
"1144","2015AM-2451","Salmonella","enterica","Newport",2015,0.015
"1145","2015AM-2452","Salmonella","enterica","Norwich",2015,0.015
"1146","2015AM-2453","Salmonella","enterica","Oranienburg",2015,0.015
"1147","2015AM-2456","Salmonella","enterica","Thompson",2015,0.015
"1148","2015AM-2457","Salmonella","enterica","Thompson",2015,0.015
"1149","2015AM-2461","Salmonella","enterica","Typhimurium",2015,0.015
"1150","2015AM-2462","Salmonella","enterica","Typhimurium",2015,0.015
"1151","2015AM-2463","Salmonella","enterica","I 45:b:-",2015,0.015
"1152","2015AM-2466","Salmonella","enterica","Bareilly",2015,0.015
"1153","2015AM-2467","Salmonella","enterica","Bareilly",2015,0.03
"1154","2015AM-2468","Salmonella","enterica","Braenderup",2015,0.015
"1155","2015AM-2469","Salmonella","enterica","Enteritidis",2015,0.015
"1156","2015AM-2470","Salmonella","enterica","Gaminara",2015,0.015
"1157","2015AM-2471","Salmonella","enterica","Gaminara",2015,0.015
"1158","2015AM-2472","Salmonella","enterica","Gaminara",2015,0.015
"1159","2015AM-2473","Salmonella","enterica","Hvittingfoss",2015,0.015
"1160","2015AM-2474","Salmonella","enterica","Hvittingfoss",2015,0.015
"1161","2015AM-2475","Salmonella","enterica","Javiana",2015,0.015
"1162","2015AM-2476","Salmonella","enterica","Mississippi",2015,0.015
"1163","2015AM-2477","Salmonella","enterica","Mississippi",2015,0.015
"1164","2015AM-2478","Salmonella","enterica","Mississippi",2015,0.015
"1165","2015AM-2479","Salmonella","enterica","Montevideo",2015,0.015
"1166","2015AM-2480","Salmonella","enterica","Montevideo",2015,0.015
"1167","2015AM-2481","Salmonella","enterica","Montevideo",2015,0.015
"1168","2015AM-2482","Salmonella","enterica","Montevideo",2015,0.015
"1169","2015AM-2483","Salmonella","enterica","Montevideo",2015,0.015
"1170","2015AM-2484","Salmonella","enterica","Montevideo",2015,0.015
"1171","2015AM-2485","Salmonella","enterica","Montevideo",2015,0.015
"1172","2015AM-2486","Salmonella","enterica","Muenchen",2015,0.015
"1173","2015AM-2487","Salmonella","enterica","Muenchen",2015,0.015
"1174","2015AM-2488","Salmonella","enterica","Muenchen",2015,0.015
"1175","2015AM-2489","Salmonella","enterica","Muenchen",2015,0.015
"1176","2015AM-2490","Salmonella","enterica","Newport",2015,0.015
"1177","2015AM-2491","Salmonella","enterica","Newport",2015,0.015
"1178","2015AM-2492","Salmonella","enterica","Newport",2015,0.25
"1179","2015AM-2493","Salmonella","enterica","Newport",2015,0.015
"1180","2015AM-2494","Salmonella","enterica","Newport",2015,0.015
"1181","2015AM-2495","Salmonella","enterica","Newport",2015,0.015
"1182","2015AM-2496","Salmonella","enterica","Newport",2015,0.015
"1183","2015AM-2497","Salmonella","enterica","Newport",2015,0.015
"1184","2015AM-2498","Salmonella","enterica","Newport",2015,0.015
"1185","2015AM-2499","Salmonella","enterica","Oranienburg",2015,0.03
"1186","2015AM-2500","Salmonella","enterica","Oranienburg",2015,0.015
"1187","2015AM-2501","Salmonella","enterica","Panama",2015,0.015
"1188","2015AM-2502","Salmonella","enterica","Poona",2015,0.015
"1189","2015AM-2503","Salmonella","enterica","Rubislaw",2015,0.015
"1190","2015AM-2504","Salmonella","enterica","Saintpaul",2015,0.015
"1191","2015AM-2505","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1192","2015AM-2511","Salmonella","enterica","Typhimurium",2015,0.015
"1193","2015AM-2512","Salmonella","enterica","Typhimurium",2015,0.015
"1194","2015AM-2513","Salmonella","enterica","Typhimurium",2015,0.015
